bls_series_id,bls_item_code,bls_item_name,area_code,area_name,year,period,date,price_usd,grams_per_priced_unit,edible_fraction,edible_grams_per_priced_unit,price_per_100g_usd,fdc_id,fdc_description,protein_g_per_100g,fiber_g_per_100g,protein_g_per_dollar,fiber_g_per_dollar,value_source
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2021,M05,2021-05-01,0.439,453.6,1,453.6,0.0968,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,106.43,27.90,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2021,M06,2021-06-01,0.356,453.6,1,453.6,0.0785,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,131.24,34.40,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2021,M07,2021-07-01,0.368,453.6,1,453.6,0.0811,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,126.96,33.28,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2021,M08,2021-08-01,0.371,453.6,1,453.6,0.0818,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,125.93,33.01,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2021,M09,2021-09-01,0.382,453.6,1,453.6,0.0842,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,122.31,32.06,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2021,M10,2021-10-01,0.396,453.6,1,453.6,0.0873,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,117.98,30.93,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2021,M11,2021-11-01,0.386,453.6,1,453.6,0.0851,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,121.04,31.73,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2021,M12,2021-12-01,0.388,453.6,1,453.6,0.0855,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,120.41,31.56,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2022,M01,2022-01-01,0.424,453.6,1,453.6,0.0935,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,110.19,28.88,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2022,M02,2022-02-01,0.428,453.6,1,453.6,0.0944,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,109.16,28.61,portal-data (3 sig figs)
